b'type',b'category',b'subcategory',b'sizing',b'month_name',b'month_number',b'year_',b'tactical',b'barrel_length',b'trigger_action',b'quantity',b'amount'
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2020,N,18,OTHER,2345,270476.41
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2020,N,18,OTHER,1285,149628.04
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2020,N,26,OTHER,943,142796.12
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,Y,28,OTHER,477,149988.58
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,Y,18,OTHER,95,24276.33
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2020,Y,20,OTHER,1781,567315.97
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2020,Y,24,OTHER,81,56807.28
Firearms,Shotgun,Side By Side,12 GA,Apr,4,2020,Y,20,OTHER,75,60084.65
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,N,26,OTHER,998,865370
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2020,N,28,OTHER,835,539047.85
Firearms,Shotgun,Side By Side,12 GA,May,5,2020,Y,20,OTHER,41,33201.85
Firearms,Shotgun,Semiautomatic,410 GA,Jun,6,2020,N,,OTHER,635,129222.5
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2020,N,,OTHER,1184,119646.65
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,N,18,OTHER,162,66118.4
Firearms,Shotgun,Semiautomatic,410 GA,Feb,2,2020,N,26,OTHER,126,57745.79
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,N,28,OTHER,4693,2604599.42
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,Y,20,OTHER,10673,4213142.92
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,18,OTHER,4370,1242717.17
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,N,28,OTHER,3965,1861115.39
Firearms,Shotgun,Single Shot,20 GA,May,5,2020,N,26,OTHER,524,82433.09
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,Y,20,OTHER,4311,1885142.91
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2020,N,24,OTHER,128,44119.95
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2020,N,18.5,OTHER,1545,184468.56
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,N,28,OTHER,3268,1374074.06
Firearms,Shotgun,Single Shot,20 GA,Aug,8,2020,N,26,OTHER,860,152472.58
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,N,24,OTHER,245,127351.46
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,Y,18,OTHER,1235,785738.01
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,,OTHER,2551,1059432.76
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Feb,2,2020,N,,OTHER,43,15928.18
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,Y,18.5,OTHER,4387,2166343.58
Firearms,Shotgun,Over/Under,28 GA,Jun,6,2020,N,28,OTHER,146,88077.26
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,N,,OTHER,1984,2297230.12
Firearms,Shotgun,Single Shot,20 GA,Nov,11,2020,N,,OTHER,201,34069.97
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Jan,1,2020,N,18.5,OTHER,265,38067.91
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,N,28,OTHER,6292,3070259.96
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,Y,,OTHER,2964,1136725.95
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2020,N,28,OTHER,2193,1111520.47
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2020,N,24,OTHER,616,242527.72
Firearms,Shotgun,Single Shot,12 GA,Jun,6,2020,N,18,OTHER,375,34784.28
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,24,OTHER,563,356253.92
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,Y,20,OTHER,9463,4106463.61
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,N,,OTHER,3012,2651731.76
Firearms,Shotgun,Over/Under,20 GA,Mar,3,2020,N,26,OTHER,210,110023.69
Firearms,Shotgun,Lever Action,410 GA,May,5,2020,N,15,OTHER,385,259547.67
Firearms,Shotgun,Single Shot,20 GA,Jan,1,2020,N,,OTHER,608,66179.42
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,N,26,OTHER,418,307290.38
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2020,N,26,OTHER,891,464409.59
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,N,28,OTHER,2388,1054792.72
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2020,Y,18,OTHER,776,720971.34
Firearms,Shotgun,Single Shot,20 GA,Oct,10,2020,N,23,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,Y,,OTHER,2299,1056779.05
Firearms,Shotgun,Pump Action,20 GA,May,5,2020,N,,OTHER,244,67571.56
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,Y,,OTHER,5198,2552317.73
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2020,N,,OTHER,621,421361.21
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2020,N,28,OTHER,3958,2542844.02
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,20,OTHER,2108,698224.68
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,N,28,OTHER,2704,1475052.83
Firearms,Shotgun,Single Shot,12 GA,Aug,8,2020,N,26,OTHER,410,56623.77
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,Y,14.4,OTHER,1029,369187.16
Firearms,Shotgun,Semiautomatic,28 GA,May,5,2020,N,26,OTHER,55,26782.42
Firearms,Shotgun,Lever Action,410 GA,Sep,9,2020,N,20,OTHER,868,558492.1
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,Y,18.5,OTHER,1733,538997.29
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,Y,18,OTHER,7065,1779973.86
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,20,OTHER,1781,613942.83
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2020,N,26,OTHER,1065,169734.61
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,Y,18,OTHER,1455,958711.92
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,20,OTHER,6231,2616414.97
Firearms,Shotgun,Single Shot,20 GA,Nov,11,2020,N,26,OTHER,223,62577.12
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,Y,20,OTHER,1217,393514.41
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,18.5,OTHER,2540,700032.39
Firearms,Shotgun,Over/Under,410 GA,May,5,2020,N,26,OTHER,119,55194.37
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2020,N,28,OTHER,351,123868.81
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,Y,,OTHER,2184,1086013.69
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,N,28,OTHER,2754,1089672.46
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,N,,OTHER,1658,1799637.7
Firearms,Shotgun,Over/Under,28 GA,Jan,1,2020,N,28,OTHER,166,104177.02
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,Y,,OTHER,9930,4669206.98
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,18,OTHER,1869,1138616.6
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2020,N,32,OTHER,266,465529.97
Firearms,Shotgun,Side By Side,28 GA,May,5,2020,N,28,OTHER,70,43773.12
Firearms,Shotgun,Over/Under,28 GA,Apr,4,2020,N,28,OTHER,65,52791.33
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,N,,OTHER,1737,300829.59
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,,OTHER,3159,1227635.53
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,Y,18,OTHER,1714,933469.47
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,18,OTHER,5701,1584185.87
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2020,N,,OTHER,189,104656.32
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,N,26,OTHER,534,471518.44
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,,OTHER,4415,2153569.68
Firearms,Shotgun,Over/Under,12 GA,Oct,10,2020,N,28,OTHER,1869,1184698.71
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2020,Y,18,OTHER,2419,1188440.39
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2020,N,18,OTHER,332,29993.37
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2020,Y,18.5,OTHER,2142,1078140.52
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,Y,14.5,OTHER,680,275576.03
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,Y,20,OTHER,1734,498882.99
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,N,26,OTHER,323,234543.45
Firearms,Shotgun,Over/Under,410 GA,Aug,8,2020,N,28,OTHER,158,103908.14
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2020,Y,18,OTHER,1585,1086442.68
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2020,N,26,OTHER,174,134822.66
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2020,N,28,OTHER,1864,1071168.83
Firearms,Shotgun,Semiautomatic,28 GA,Mar,3,2020,N,26,OTHER,38,17730.75
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,Y,,OTHER,2637,1062563.68
Firearms,Shotgun,Over/Under,20 GA,May,5,2020,N,28,OTHER,348,217802.7
Firearms,Shotgun,Over/Under,12 GA,Apr,4,2020,N,28,OTHER,1916,783273.53
Firearms,Shotgun,Pump Action,410 GA,Jun,6,2020,Y,28,OTHER,248,42765.53
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2020,Y,18,OTHER,62,33043.21
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,26,OTHER,266,107952.78
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2020,Y,14.4,OTHER,215,72420.66
Firearms,Shotgun,Semiautomatic,20 GA,Sep,9,2020,N,22,OTHER,370,126210.92
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,N,22,OTHER,233,140698.75
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,N,20,OTHER,320,106419.66
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2020,N,24,OTHER,1067,416642.75
Firearms,Shotgun,Side By Side,12 GA,Mar,3,2020,Y,20,OTHER,68,51397.4
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2020,N,22,OTHER,85,37978.49
Firearms,Shotgun,Pump Action,410 GA,Dec,12,2020,N,18.5,OTHER,95,30724.95
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2020,Y,24,OTHER,305,211709.44
Firearms,Shotgun,Over/Under,28 GA,Dec,12,2020,N,28,OTHER,258,208399.41
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,Y,18.5,OTHER,403,271107.82
Firearms,Shotgun,Pump Action,410 GA,Jan,1,2020,N,28,OTHER,254,54041.04
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2020,N,26,OTHER,431,209069.46
Firearms,Shotgun,Single Shot,20 GA,Jul,7,2020,N,,OTHER,308,41909.75
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2020,N,,OTHER,1119,1016896.01
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2020,N,,OTHER,1427,223231.3
Firearms,Shotgun,Bolt Action,20 GA,Jun,6,2020,N,,OTHER,524,246738.67
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2020,N,,OTHER,3207,446279.07
Firearms,Shotgun,Over/Under,12 GA,Jun,6,2020,N,26,OTHER,119,109740.98
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,14.5,OTHER,166,64144.3
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2020,N,18,OTHER,250,23670.42
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,N,28,OTHER,2193,591162.14
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2020,N,28,OTHER,90,30738.31
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,N,18,OTHER,54,21035.84
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2020,N,24,OTHER,794,284950.33
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2020,N,26,OTHER,528,230568.48
Firearms,Shotgun,Pump Action,410 GA,Jul,7,2020,N,,OTHER,135,67165.85
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2020,N,28,OTHER,267,24518.05
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2020,N,18,OTHER,1589,175023.41
Firearms,Shotgun,Single Shot,12 GA,May,5,2020,N,,OTHER,678,89331.66
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2020,Y,,OTHER,2592,1118658.36
Firearms,Shotgun,Single Shot,20 GA,Jul,7,2020,N,26,OTHER,572,98592.29
Firearms,Shotgun,Pump Action,410 GA,Dec,12,2020,N,26,OTHER,515,118563.92
Firearms,Shotgun,Rifle/Shotgun,22 LR / 410 GA,Feb,2,2020,N,18.5,OTHER,265,36432.63
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2020,N,,OTHER,912,123708.36
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2020,N,26,OTHER,298,137860.69
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,N,26,OTHER,358,133038.11
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2020,Y,14.4,OTHER,225,76777.12
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2020,N,,OTHER,1612,341862.1
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2020,N,28,OTHER,2031,1099892.11
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2020,Y,,OTHER,26,4649.1
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,14.4,OTHER,1819,615950
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,N,28,OTHER,1111,271390.81
Firearms,Shotgun,Over/Under,20 GA,Nov,11,2020,N,28,OTHER,787,582529.27
Firearms,Shotgun,Side By Side,28 GA,Sep,9,2020,N,28,OTHER,58,43334.72
Firearms,Shotgun,Single Shot,410 GA,Aug,8,2020,N,18,OTHER,1769,197219.15
Firearms,Shotgun,Single Shot,410 GA,Jul,7,2020,N,18.5,OTHER,795,102706.42
Firearms,Shotgun,Side By Side,20 GA,Dec,12,2020,N,28,OTHER,228,149016.09
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,N,20,OTHER,354,98404.43
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2020,N,26,OTHER,448,295296.88
Firearms,Shotgun,Semiautomatic,410 GA,Sep,9,2020,N,,OTHER,485,98697.5
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2020,Y,14.3,OTHER,188,63250.91
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2020,N,,OTHER,3278,1135115.91
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2020,N,28,OTHER,448,130227.02
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,N,24,OTHER,303,158654.97
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2020,N,,OTHER,174,119674.69
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2020,N,28,OTHER,886,653417.86
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,N,24,OTHER,110,33330.72
Firearms,Shotgun,Side By Side,12 GA,Apr,4,2020,N,28,OTHER,25,17094.94
Firearms,Shotgun,Single Shot,20 GA,May,5,2020,N,,OTHER,471,56857.75
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,N,,OTHER,1127,999105.05
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,N,24,OTHER,336,116068.01
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2020,Y,18.5,OTHER,938,252084.82
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2020,N,26,OTHER,597,126760.18
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2020,Y,24,OTHER,1156,642045.43
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,Y,18.5,OTHER,1151,370455.03
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2020,Y,14.4,OTHER,1287,440191.6
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,N,28,OTHER,1771,576751.21
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,18,OTHER,900,700474.85
Firearms,Shotgun,Lever Action,410 GA,Feb,2,2020,N,20,OTHER,583,381862.22
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2020,N,26,OTHER,714,150359.4
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,Y,18,OTHER,3118,1918850.88
Firearms,Shotgun,Lever Action,410 GA,May,5,2020,N,20,OTHER,791,519362.73
Firearms,Shotgun,Single Shot,410 GA,Mar,3,2020,N,20,OTHER,195,18122.08
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,N,22,OTHER,148,96966
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2020,N,,OTHER,1769,243904.49
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,N,24,OTHER,240,115482.27
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2020,N,28,OTHER,518,204476.6
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2020,Y,,OTHER,1096,210111.03
Firearms,Shotgun,Over/Under,12 GA,Jul,7,2020,N,30,OTHER,456,524079.9
Firearms,Shotgun,Single Shot,12 GA,Jan,1,2020,N,32,OTHER,18,22010.36
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2020,N,,OTHER,1289,218992.2
Firearms,Shotgun,Single Shot,12 GA,Jun,6,2020,N,34,OTHER,37,44673.2
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,Y,,OTHER,107,18826.82
Firearms,Shotgun,Over/Under,410 GA,Aug,8,2020,N,26,OTHER,120,63167.81
Firearms,Shotgun,Over/Under,12 GA,May,5,2020,N,28,OTHER,1879,822189.73
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2020,N,,OTHER,2797,2195141.26
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2020,N,18.5,OTHER,235,28801.95
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2020,N,24,OTHER,357,148851
Firearms,Shotgun,Over/Under,12 GA,Aug,8,2020,N,30,OTHER,371,488618.16
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2020,N,28,OTHER,323,261037.59
Firearms,Shotgun,Semiautomatic,28 GA,Jan,1,2020,N,28,OTHER,69,36679.23
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2020,N,26,OTHER,1243,202944.18
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,N,24,OTHER,311,121035.15
Firearms,Shotgun,Over/Under,410 GA,Jun,6,2020,N,28,OTHER,158,72865.39
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2020,N,18.5,OTHER,8,2478.69
Firearms,Shotgun,Over/Under,410 GA,Mar,3,2020,N,28,OTHER,163,74221.7
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,Y,,OTHER,2038,1139875.77
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2020,N,26,OTHER,266,63199.27
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,N,22,OTHER,38,23860.04
Firearms,Shotgun,Over/Under,410 GA,Feb,2,2020,N,28,OTHER,145,88295
Firearms,Shotgun,Side By Side,20 GA,Oct,10,2020,N,28,OTHER,56,43640.79
Firearms,Shotgun,Pump Action,20 GA,Aug,8,2020,N,26,OTHER,619,129207.84
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2020,N,20,OTHER,91,33279.38
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2020,N,18.5,OTHER,616,71193.71
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2020,Y,14.3,OTHER,353,113307.05
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2020,N,,OTHER,235,136438.53
Firearms,Shotgun,Single Shot,410 GA,Aug,8,2020,N,,OTHER,1356,176531.01
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2020,N,26,OTHER,758,120378.14
Firearms,Shotgun,Semiautomatic,20 GA,Nov,11,2020,N,22,OTHER,66,39399.64
Firearms,Shotgun,Side By Side,28 GA,Oct,10,2020,N,28,OTHER,66,45169.89
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2020,N,22,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2020,Y,18,OTHER,676,466156.39
Firearms,Shotgun,Single Shot,410 GA,May,5,2020,N,20,OTHER,285,26572.55
Firearms,Shotgun,Single Shot,12 GA,Sep,9,2020,N,,OTHER,390,63393.96
Firearms,Shotgun,Pump Action,20 GA,May,5,2020,Y,14,OTHER,161,56259.55
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2020,Y,22,OTHER,50,30776.62
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2020,N,24,OTHER,22,3153.25
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2020,N,18,OTHER,1002,159307.13
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,28,OTHER,261,80049.67
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2020,N,,OTHER,483,228668.71
Firearms,Shotgun,Over/Under,20 GA,Jul,7,2020,N,28,OTHER,435,304936.89
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,N,20,OTHER,226,80171.89
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2020,N,26,OTHER,528,249518.17
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2020,N,,OTHER,1518,271464.28
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2020,N,18,OTHER,7,9616.91
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2020,Y,18.5,OTHER,278,57412.91
Firearms,Shotgun,Single Shot,12 GA,Aug,8,2020,N,,OTHER,682,86113.96
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2020,Y,18.5,OTHER,1111,299574.81
Firearms,Shotgun,Semiautomatic,20 GA,Jul,7,2020,N,28,OTHER,472,204648.29
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,Y,24,OTHER,302,224069.16
Firearms,Shotgun,Over/Under,12 GA,Nov,11,2020,N,,OTHER,365,398439.3
Firearms,Shotgun,Single Shot,410 GA,Mar,3,2020,N,28,OTHER,273,25853.4
Firearms,Shotgun,Semiautomatic,410 GA,May,5,2020,N,26,OTHER,290,82710.01
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2020,N,,OTHER,1657,492638.85
Firearms,Shotgun,Bolt Action,20 GA,Mar,3,2020,N,,OTHER,206,99323.54
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2020,N,28,OTHER,1986,621492.51
Firearms,Shotgun,Over/Under,410 GA,Jul,7,2020,N,28,OTHER,128,73937.67
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2020,N,28,OTHER,404,121428.63
Firearms,Shotgun,Over/Under,410 GA,Jan,1,2020,N,28,OTHER,139,76081.15
Firearms,Shotgun,Pump Action,12 GA,May,5,2020,Y,14,OTHER,293,166876.69
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2020,Y,30,OTHER,87,70691.74
Firearms,Shotgun,Semiautomatic,28 GA,Dec,12,2020,N,28,OTHER,90,53755.13
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2020,N,18,OTHER,52,15548
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2020,N,24,OTHER,125,38038.02
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2020,N,32,OTHER,192,339651.59
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2020,N,22,OTHER,202,145678.91
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2020,NA,,OTHER,517,10651.93
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2020,N,21,OTHER,1,168.45
Firearms,Shotgun,Side By Side,20 GA,Feb,2,2020,N,28,OTHER,89,54044.25
Firearms,Shotgun,Semiautomatic,28 GA,Dec,12,2020,N,26,OTHER,42,22213.36
Firearms,Shotgun,Over/Under,410 GA,Feb,2,2020,N,26,OTHER,122,54540.02
Firearms,Shotgun,Semiautomatic,410 GA,Jan,1,2020,N,24,OTHER,72,35197.14
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2020,N,,OTHER,202,111153.14
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2020,Y,20,OTHER,1433,630820.67
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2020,N,26,OTHER,500,109621.8
