b'type',b'category',b'subcategory',b'sizing',b'month_name',b'month_number',b'year_',b'tactical',b'barrel_length',b'trigger_action',b'quantity',b'amount'
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2022,N,28,OTHER,5049,3336414.43
Firearms,Shotgun,Over/Under,20 GA,May,5,2022,N,28,OTHER,295,213982.55
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2022,Y,18.5,OTHER,1850,547091.8
Firearms,Shotgun,Semiautomatic,410 GA,Nov,11,2022,Y,18,OTHER,32,10728.1
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2022,Y,14.4,OTHER,147,52870.11
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2022,N,26,OTHER,116,117026.24
Firearms,Shotgun,Over/Under,12 GA,Feb,2,2022,N,30,OTHER,489,559816.86
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2022,Y,14,OTHER,1000,381102.33
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2022,Y,14.4,OTHER,1040,417946.51
Firearms,Shotgun,Single Shot,12 GA,Nov,11,2022,N,,OTHER,412,74760.52
Firearms,Shotgun,Over/Under,28 GA,Jan,1,2022,N,26,OTHER,206,137922.1
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2022,NA,26,OTHER,0,0
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2022,N,26,OTHER,494,153207.36
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,NA,28,OTHER,199,41713.03
Firearms,Shotgun,Single Shot,20 GA,Jan,1,2022,N,22,OTHER,261,39738.56
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2022,N,26,OTHER,195,159190.62
Firearms,Shotgun,Side By Side,12 GA,Feb,2,2022,Y,20,OTHER,53,46286.81
Firearms,Shotgun,Semiautomatic,20 GA,Apr,4,2022,N,24,OTHER,686,297725.9
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2022,N,24,OTHER,608,286459.66
Firearms,Shotgun,Pump Action,410 GA,Nov,11,2022,Y,14.3,OTHER,167,62632.45
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2022,N,28,OTHER,547,304316.36
Firearms,Shotgun,Single Shot,12 GA,Apr,4,2022,N,32,OTHER,14,16926
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,NA,,OTHER,857,14914.27
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2022,Y,18.5,OTHER,388,96541.09
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2022,N,20,OTHER,240,101200.12
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2022,N,28,OTHER,2177,1317126.95
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2022,N,20,OTHER,980,341532.72
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2022,Y,18.5,OTHER,300,76918.22
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,N,26,OTHER,386,136582.07
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2022,Y,,OTHER,1521,886812.11
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2022,Y,20,OTHER,3444,1144078.67
Firearms,Shotgun,Single Shot,20 GA,Mar,3,2022,N,26,OTHER,1407,270889.89
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2022,N,,OTHER,217,51856.73
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2022,Y,14.5,OTHER,42,20496.32
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,Y,14,OTHER,210,83114.87
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2022,Y,20,OTHER,2063,750131.16
Firearms,Shotgun,Pump Action,410 GA,Feb,2,2022,Y,14.3,OTHER,301,107517.68
Firearms,Shotgun,Single Shot,410 GA,Jan,1,2022,N,,OTHER,2387,364423.98
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,Y,14.5,OTHER,122,59921.35
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2022,Y,20,OTHER,1791,890900.13
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,N,20,OTHER,451,197910.86
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,Y,20,OTHER,132,35953.78
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2022,N,22,OTHER,478,126955.72
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2022,Y,18,OTHER,5131,1529516.17
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,Y,14,OTHER,283,102634.24
Firearms,Shotgun,Pump Action,20 GA,Mar,3,2022,NA,26,OTHER,282,69739.44
Firearms,Shotgun,Single Shot,12 GA,May,5,2022,N,24,OTHER,25,10706.67
Firearms,Shotgun,Single Shot,410 GA,May,5,2022,N,26,OTHER,419,65022.21
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2022,N,,OTHER,856,1193114.36
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2022,N,26,OTHER,554,312273.13
Firearms,Shotgun,Single Shot,410 GA,Jul,7,2022,N,,OTHER,671,85580.13
Firearms,Shotgun,Pump Action,410 GA,Apr,4,2022,Y,14.3,OTHER,141,50360.93
Firearms,Shotgun,Pump Action,20 GA,Apr,4,2022,N,26,OTHER,816,205630.46
Firearms,Shotgun,Pump Action,20 GA,Dec,12,2022,N,28,OTHER,356,136258.13
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2022,Y,30,OTHER,182,165720.95
Firearms,Shotgun,Semiautomatic,12 GA,Nov,11,2022,Y,19,OTHER,72,21877.28
Firearms,Shotgun,Semiautomatic,12 GA,Aug,8,2022,N,,OTHER,697,955178.04
Firearms,Shotgun,Pump Action,308 WIN/7.62 NATO,Dec,12,2022,NA,28,OTHER,287,96360.25
Firearms,Shotgun,Lever Action,410 GA,Mar,3,2022,N,20,OTHER,237,159569.42
Firearms,Shotgun,Single Shot,20 GA,Jan,1,2022,N,,OTHER,932,107339.81
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2022,Y,18,OTHER,1629,655148.83
Firearms,Shotgun,Single Shot,410 GA,Feb,2,2022,N,18,OTHER,468,62053.72
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2022,Y,18.5,OTHER,3169,1088522.29
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,N,26,OTHER,640,178304.43
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2022,Y,18,OTHER,1831,664231.98
Firearms,Shotgun,Semiautomatic,20 GA,Sep,9,2022,N,28,OTHER,1451,826550.74
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,Y,18,OTHER,116,33787.6
Firearms,Shotgun,Semiautomatic,20 GA,Dec,12,2022,Y,,OTHER,170,53175.39
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2022,N,28,OTHER,935,438665.47
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2022,N,18,OTHER,1336,126350.02
Firearms,Shotgun,Over/Under,12 GA,Dec,12,2022,N,28,OTHER,1708,1123352.91
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2022,N,26,OTHER,451,283034.63
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2022,Y,18.5,OTHER,746,462826.69
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,N,20,OTHER,121,50783.45
Firearms,Shotgun,Semiautomatic,410 GA,Mar,3,2022,N,26,OTHER,752,361753.01
Firearms,Shotgun,Semiautomatic,410 GA,Jun,6,2022,N,,OTHER,83,19505
Firearms,Shotgun,Lever Action,410 GA,Nov,11,2022,N,24,OTHER,346,253134.79
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2022,N,24,OTHER,357,109990.71
Firearms,Shotgun,Semiautomatic,12 GA,Sep,9,2022,Y,,OTHER,1069,500550.79
Firearms,Shotgun,Over/Under,20 GA,Sep,9,2022,N,28,OTHER,618,519934.65
Firearms,Shotgun,Semiautomatic,12 GA,Jul,7,2022,N,28,OTHER,2010,1213649.31
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2022,Y,14,OTHER,113,48190.4
Firearms,Shotgun,Side By Side,20 GA,Oct,10,2022,N,28,OTHER,217,144162.93
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2022,N,28,OTHER,236,89648.91
Firearms,Shotgun,Rifle/Shotgun,22 LR / 20 GA,Apr,4,2022,N,,OTHER,0,0
Firearms,Shotgun,Over/Under,28 GA,Aug,8,2022,N,28,OTHER,130,90211.46
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2022,N,20,OTHER,139,61638.91
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,N,24,OTHER,1419,554788.41
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,Y,,OTHER,103,25297.67
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2022,N,,OTHER,106,123684.94
Firearms,Shotgun,Lever Action,410 GA,Aug,8,2022,N,24,OTHER,346,237591.64
Firearms,Shotgun,Pump Action,12 GA,Sep,9,2022,Y,,OTHER,2155,1075667.95
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2022,Y,18.5,OTHER,2347,845764.45
Firearms,Shotgun,Single Shot,410 GA,Apr,4,2022,N,26,OTHER,1127,205924.15
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2022,Y,24,OTHER,308,293418.53
Firearms,Shotgun,Single Shot,12 GA,Sep,9,2022,N,28,OTHER,399,68810.14
Firearms,Shotgun,Semiautomatic,12 GA,Dec,12,2022,Y,,OTHER,805,357189.85
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2022,N,,OTHER,339,193477.11
Firearms,Shotgun,Side By Side,20 GA,Aug,8,2022,N,,OTHER,0,0
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2022,N,28,OTHER,4128,2511549.12
Firearms,Shotgun,Lever Action,410 GA,Apr,4,2022,N,24,OTHER,103,63494.98
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2022,N,26,OTHER,539,247649.07
Firearms,Shotgun,Over/Under,410 GA,Aug,8,2022,N,28,OTHER,225,143105.67
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2022,N,,OTHER,671,754812.21
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2022,N,28,OTHER,1151,381568.33
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2022,Y,,OTHER,86,26836.88
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2022,Y,14.4,OTHER,1525,611959.16
Firearms,Shotgun,Single Shot,410 GA,Dec,12,2022,N,18,OTHER,727,96765.99
Firearms,Shotgun,Pump Action,20 GA,Sep,9,2022,N,24,OTHER,289,89985.49
Firearms,Shotgun,Over/Under,16 GA,Nov,11,2022,N,,OTHER,40,24488.23
Firearms,Shotgun,Over/Under,12 GA,Mar,3,2022,N,26,OTHER,124,125970.04
Firearms,Shotgun,Semiautomatic,410 GA,Jan,1,2022,N,20,OTHER,24,8729.76
Firearms,Shotgun,Single Shot,410 GA,Jun,6,2022,N,,OTHER,467,72485.04
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2022,Y,18,OTHER,3993,1084863.01
Firearms,Shotgun,Semiautomatic,12 GA,Mar,3,2022,N,26,OTHER,719,489977.71
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2022,N,,OTHER,317,86818.82
Firearms,Shotgun,Semiautomatic,20 GA,Mar,3,2022,N,24,OTHER,1392,551642.75
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2022,N,20,OTHER,110,50271.1
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2022,NA,28,OTHER,337,70676.35
Firearms,Shotgun,Single Shot,20 GA,Dec,12,2022,N,,OTHER,727,79628.28
Firearms,Shotgun,Pump Action,20 GA,Aug,8,2022,Y,14.4,OTHER,555,212142.12
Firearms,Shotgun,Over/Under,410 GA,Feb,2,2022,N,28,OTHER,341,224256.77
Firearms,Shotgun,Over/Under,20 GA,Mar,3,2022,N,30,OTHER,144,187187.19
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,N,18,OTHER,511,97073.91
Firearms,Shotgun,Pump Action,12 GA,Jan,1,2022,Y,14.4,OTHER,844,311533.09
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,Y,20,OTHER,2464,922236.99
Firearms,Shotgun,Pump Action,12 GA,Dec,12,2022,Y,14,OTHER,175,59996.05
Firearms,Shotgun,Pump Action,20 GA,Jul,7,2022,N,21,OTHER,64,28465.73
Firearms,Shotgun,Semiautomatic,12 GA,Feb,2,2022,Y,18,OTHER,2516,955125.36
Firearms,Shotgun,Pump Action,410 GA,May,5,2022,Y,14.3,OTHER,221,79131.19
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2022,N,,OTHER,775,105402.51
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,Y,14.5,OTHER,411,182644.31
Firearms,Shotgun,Semiautomatic,12 GA,Oct,10,2022,Y,18.5,OTHER,721,434601.77
Firearms,Shotgun,Over/Under,20 GA,Dec,12,2022,N,28,OTHER,671,582036.99
Firearms,Shotgun,Semiautomatic,28 GA,Mar,3,2022,N,26,OTHER,117,59915.19
Firearms,Shotgun,Pump Action,12 GA,Jul,7,2022,N,,OTHER,281,64446.01
Firearms,Shotgun,Single Shot,12 GA,Mar,3,2022,N,,OTHER,619,79807.47
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2022,Y,19,OTHER,153,50010.61
Firearms,Shotgun,Pump Action,12 GA,Mar,3,2022,N,28,OTHER,1916,601036.41
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2022,N,18,OTHER,602,79183.38
Firearms,Shotgun,Semiautomatic,12 GA,Jan,1,2022,N,24,OTHER,382,209000.88
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2022,NA,18.5,OTHER,53,23872.79
Firearms,Shotgun,Over/Under,410 GA,Sep,9,2022,N,,OTHER,343,155476
Firearms,Shotgun,Semiautomatic,20 GA,Feb,2,2022,Y,24,OTHER,28,21757.73
Firearms,Shotgun,Pump Action,12 GA,Nov,11,2022,Y,18.5,OTHER,2222,766255.08
Firearms,Shotgun,Over/Under,28 GA,Aug,8,2022,N,30,OTHER,10,26062.66
Firearms,Shotgun,Single Shot,12 GA,May,5,2022,N,,OTHER,392,56755.03
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2022,NA,28,OTHER,360,75396.56
Firearms,Shotgun,Single Shot,12 GA,Sep,9,2022,N,,OTHER,396,55697.28
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2022,Y,14.5,OTHER,666,301949.23
Firearms,Shotgun,Semiautomatic,410 GA,Oct,10,2022,N,26,OTHER,111,47214.19
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2022,N,24,OTHER,96,60325.66
Firearms,Shotgun,Over/Under,410 GA,Oct,10,2022,N,28,OTHER,270,138490.25
Firearms,Shotgun,Semiautomatic,12 GA,May,5,2022,Y,18,OTHER,2033,857229.61
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2022,N,26,OTHER,706,190477.4
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2022,N,26,OTHER,367,301052.38
Firearms,Shotgun,Pump Action,12 GA,Feb,2,2022,N,26,OTHER,424,150145.46
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,Y,18.5,OTHER,2250,793523.45
Firearms,Shotgun,Semiautomatic,410 GA,Aug,8,2022,Y,18.5,OTHER,7,767.79
Firearms,Shotgun,Pump Action,410 GA,Oct,10,2022,N,18.5,OTHER,185,61122.11
Firearms,Shotgun,Semiautomatic,20 GA,Aug,8,2022,N,22,OTHER,182,61135.88
Firearms,Shotgun,Side By Side,410 GA,Oct,10,2022,N,28,OTHER,34,31157.12
Firearms,Shotgun,Semiautomatic,20 GA,Jan,1,2022,N,22,OTHER,197,102232.59
Firearms,Shotgun,Over/Under,20 GA,Aug,8,2022,N,26,OTHER,396,208555.83
Firearms,Shotgun,Pump Action,20 GA,Oct,10,2022,N,26,OTHER,799,215336.96
Firearms,Shotgun,Single Shot,410 GA,May,5,2022,N,20,OTHER,72,7736.54
Firearms,Shotgun,Single Shot,410 GA,Oct,10,2022,N,26,OTHER,577,95733.03
Firearms,Shotgun,Side By Side,28 GA,Jan,1,2022,N,28,OTHER,115,89974.57
Firearms,Shotgun,Semiautomatic,20 GA,Oct,10,2022,N,28,OTHER,1070,690775.76
Firearms,Shotgun,Pump Action,12 GA,Jun,6,2022,Y,20,OTHER,1641,536504.65
Firearms,Shotgun,Over/Under,12 GA,Jan,1,2022,N,32,OTHER,213,410341.54
Firearms,Shotgun,Over/Under,12 GA,Sep,9,2022,N,,OTHER,369,295546.49
Firearms,Shotgun,Semiautomatic,12 GA,Jun,6,2022,N,,OTHER,393,532208.31
Firearms,Shotgun,Lever Action,410 GA,Aug,8,2022,N,15,OTHER,146,111465.24
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2022,N,24,OTHER,413,176618.08
Firearms,Shotgun,Lever Action,410 GA,Dec,12,2022,N,20,OTHER,385,256343.64
Firearms,Shotgun,Pump Action,20 GA,Jan,1,2022,N,26,OTHER,959,234145.29
Firearms,Shotgun,Single Shot,410 GA,Mar,3,2022,N,26,OTHER,1058,195240.95
Firearms,Shotgun,Bolt Action,20 GA,Nov,11,2022,N,,OTHER,338,174073.21
Firearms,Shotgun,Pump Action,12 GA,Aug,8,2022,Y,20,OTHER,2243,888790.31
Firearms,Shotgun,Single Shot,20 GA,Dec,12,2022,N,18,OTHER,166,17881.3
Firearms,Shotgun,Pump Action,20 GA,Nov,11,2022,N,18,OTHER,70,28591.88
Firearms,Shotgun,Pump Action,12 GA,Oct,10,2022,Y,,OTHER,2706,1146084.02
Firearms,Shotgun,Over/Under,20 GA,Feb,2,2022,N,28,OTHER,523,382305.48
Firearms,Shotgun,Single Shot,410 GA,Sep,9,2022,N,20,OTHER,127,13973.62
Firearms,Shotgun,Semiautomatic,20 GA,Jun,6,2022,N,24,OTHER,294,123464.03
Firearms,Shotgun,Semiautomatic,28 GA,Apr,4,2022,N,26,OTHER,88,44941.12
Firearms,Shotgun,Semiautomatic,410 GA,Apr,4,2022,N,28,OTHER,43,22768.66
Firearms,Shotgun,Semiautomatic,20 GA,May,5,2022,N,22,OTHER,60,31717.84
Firearms,Shotgun,Pump Action,20 GA,Feb,2,2022,Y,14.5,OTHER,56,26919.89
Firearms,Shotgun,Semiautomatic,12 GA,Apr,4,2022,Y,24,OTHER,197,175672.54
Firearms,Shotgun,Pump Action,410 GA,Sep,9,2022,N,24,OTHER,108,33117.68
Firearms,Shotgun,Pump Action,12 GA,Apr,4,2022,Y,14.5,OTHER,539,246709.88
Firearms,Shotgun,Pump Action,410 GA,Jul,7,2022,N,18.5,OTHER,133,48752.73
Firearms,Shotgun,Single Shot,410 GA,Nov,11,2022,N,18,OTHER,998,133061.83
